Date,SpyClose,CrudePrice,GoldPrice
2000-12-06,88.79634857177734,,
2000-12-07,87.57792663574219,,
2000-12-08,87.7826919555664,,
2000-12-11,90.83373260498048,,
2000-12-12,90.44465637207033,,
2000-12-13,89.205810546875,,
2000-12-14,88.06939697265625,,
2000-12-15,86.08015441894531,,
2000-12-18,87.23040771484375,,
2000-12-19,85.45375061035156,,
2000-12-20,82.9787368774414,,
2000-12-21,83.55387115478516,,
2000-12-22,86.05967712402344,,
2000-12-26,86.98390197753906,,
2000-12-27,87.6206283569336,,
2000-12-28,87.88764953613281,,
2000-12-29,86.22395324707031,,
2001-01-02,84.6629867553711,28.66,
2001-01-03,88.72980499267578,,
2001-01-04,87.77469635009766,,
2001-01-05,84.9094467163086,,
2001-01-08,85.56672668457031,,
2001-01-09,85.34077453613281,,
2001-01-10,86.84014129638672,,
2001-01-11,86.92228698730469,,
2001-01-12,86.75801086425781,,
2001-01-16,87.31253051757812,,
2001-01-17,87.71305847167969,,
2001-01-18,88.58598327636719,,
2001-01-19,88.082763671875,,
2001-01-22,88.66813659667969,,
2001-01-23,89.36647033691406,,
2001-01-24,89.63349914550781,,
2001-01-25,89.40753936767578,,
2001-01-26,89.30484771728516,,
2001-01-29,89.78136444091797,,
2001-01-30,90.57003784179688,,
2001-01-31,90.05742645263672,,
2001-02-01,90.65553283691406,27.39,
2001-02-02,88.59830474853516,,
2001-02-05,89.24900817871094,,
2001-02-06,88.98607635498047,,
2001-02-07,88.52601623535156,,
2001-02-08,87.49409484863281,,
2001-02-09,86.65284729003906,,
2001-02-12,87.64527893066406,,
2001-02-13,86.92887115478516,,
2001-02-14,86.79740142822266,,
2001-02-15,87.63874053955078,,
2001-02-16,85.70639038085938,,
2001-02-20,84.38531494140625,,
2001-02-21,82.56468963623047,,
2001-02-22,82.6895523071289,,
2001-02-23,82.13091278076172,,
2001-02-26,83.87919616699219,,
2001-02-27,83.1036376953125,,
2001-02-28,81.46708679199219,,
2001-03-01,81.894287109375,26.29,
2001-03-02,81.24359893798828,,
2001-03-05,81.98628997802734,,
2001-03-06,82.86701202392578,,
2001-03-07,83.45854949951172,,
2001-03-08,83.55059814453125,,
2001-03-09,81.07927703857422,,
2001-03-12,77.60897827148438,,
2001-03-13,78.88404846191406,,
2001-03-14,77.32633209228516,,
2001-03-15,77.34605407714844,,
2001-03-16,75.79473876953125,,
2001-03-19,77.33683013916016,,
2001-03-20,75.26084899902344,,
2001-03-21,73.98238372802734,,
2001-03-22,73.23108673095703,,
2001-03-23,75.44542694091797,,
2001-03-26,76.4076156616211,,
2001-03-27,77.969482421875,,
2001-03-28,75.81446075439453,,
2001-03-29,76.10442352294922,,
2001-03-30,76.90190124511719,,
2001-04-02,75.26084899902344,28.46,
2001-04-03,72.74998474121094,,
2001-04-04,73.05316925048828,,
2001-04-05,75.82108306884766,,
2001-04-06,74.66780090332031,,
2001-04-09,75.49813079833984,,
2001-04-10,76.8755111694336,,
2001-04-11,76.92823791503906,,
2001-04-12,78.32534790039062,,
2001-04-16,77.5015869140625,,
2001-04-17,78.59556579589844,,
2001-04-18,81.71935272216797,,
2001-04-19,82.80674743652344,,
2001-04-20,82.04887390136719,,
2001-04-23,80.55945587158203,,
2001-04-24,80.1244888305664,,
2001-04-25,81.17237854003906,,
2001-04-26,81.53482055664062,,
2001-04-27,82.8924331665039,,
2001-04-30,83.4723892211914,,
2001-05-01,83.72940063476562,28.37,
2001-05-02,83.57781982421875,,
2001-05-03,82.51678466796875,,
2001-05-04,83.9205322265625,,
2001-05-07,83.19560241699219,,
2001-05-08,83.15603637695312,,
2001-05-09,82.80674743652344,,
2001-05-10,83.05059051513672,,
2001-05-11,82.47726440429688,,
2001-05-14,82.64200592041016,,
2001-05-15,83.02426147460938,,
2001-05-16,84.9815444946289,,
2001-05-17,85.11336517333984,,
2001-05-18,85.5021743774414,,
2001-05-21,86.76091003417969,,
2001-05-22,86.64885711669922,,
2001-05-23,85.1792984008789,,
2001-05-24,85.42967224121094,,
2001-05-25,84.4213638305664,,
2001-05-29,83.7491683959961,,
2001-05-30,82.57611846923828,,
2001-05-31,83.00446319580078,,
2001-06-01,83.5185317993164,26.25,
2001-06-04,83.9205322265625,,
2001-06-05,84.88268280029297,,
2001-06-06,84.17753601074219,,
2001-06-07,84.48067474365234,,
2001-06-08,83.69646453857422,,
2001-06-11,83.10336303710938,,
2001-06-12,82.95832061767578,,
2001-06-13,82.24658966064453,,
2001-06-14,80.40129852294922,,
2001-06-15,80.5308609008789,,
2001-06-18,80.1408920288086,,
2001-06-19,80.49118041992188,,
2001-06-20,80.9141845703125,,
2001-06-21,81.83282470703125,,
2001-06-22,81.19171142578125,,
2001-06-25,80.4449462890625,,
2001-06-26,80.33261108398438,,
2001-06-27,80.28632354736328,,
2001-06-28,80.72909545898438,,
2001-06-29,81.02654266357422,,
2001-07-02,82.0377197265625,26.35,
2001-07-03,82.01782989501953,,
2001-07-05,80.41850280761719,,
2001-07-06,78.68030548095703,,
2001-07-09,79.10993194580078,,
2001-07-10,78.15821838378906,,
2001-07-11,78.23749542236328,,
2001-07-12,80.09468078613281,,
2001-07-13,80.7885971069336,,
2001-07-16,79.77739715576172,,
2001-07-17,80.52422332763672,,
2001-07-18,79.97566986083984,,
2001-07-19,80.6762466430664,,
2001-07-20,80.19379425048828,,
2001-07-23,78.61422729492188,,
2001-07-24,77.85418701171875,,
2001-07-25,78.71334075927734,,
2001-07-26,79.53948211669922,,
2001-07-27,79.84349060058594,,
2001-07-30,79.86994934082031,,
2001-07-31,80.20037078857422,,
2001-08-01,80.70268249511719,27.2,
2001-08-02,81.03314971923828,,
2001-08-03,80.59033966064453,,
2001-08-06,79.50643920898438,,
2001-08-07,79.81708526611328,,
2001-08-08,78.33666229248047,,
2001-08-09,78.56797790527344,,
2001-08-10,78.83894348144531,,
2001-08-13,78.8587417602539,,
2001-08-14,78.82574462890625,,
2001-08-15,78.1449966430664,,
2001-08-16,78.41596221923828,,
2001-08-17,77.1602554321289,,
2001-08-20,77.87403869628906,,
2001-08-21,76.54563903808594,,
2001-08-22,77.33868408203125,,
2001-08-23,77.06111145019531,,
2001-08-24,78.66051483154297,,
2001-08-27,78.19124603271484,,
2001-08-28,77.04788970947266,,
2001-08-29,76.36055755615234,,
2001-08-30,74.89335632324219,,
2001-08-31,75.44187927246094,,
2001-09-04,74.95944213867188,23.43,
2001-09-05,75.1445083618164,,
2001-09-06,73.20805358886719,,
2001-09-07,71.85319519042969,,
2001-09-10,72.7322006225586,,
2001-09-17,68.9320297241211,,
2001-09-18,68.76677703857422,,
2001-09-19,67.37891387939453,,
2001-09-20,65.23760986328125,,
2001-09-21,64.53374481201172,,
2001-09-24,66.80247497558594,,
2001-09-25,67.49906921386719,,
2001-09-26,67.2602310180664,,
2001-09-27,67.8440170288086,,
2001-09-28,69.28351593017578,,
2001-10-01,69.17076110839844,21.18,
2001-10-02,70.03982543945312,,
2001-10-03,71.21398162841797,,
2001-10-04,71.27367401123047,,
2001-10-05,71.13438415527344,,
2001-10-08,70.6700210571289,,
2001-10-09,70.29188537597656,,
2001-10-10,71.85747528076172,,
2001-10-11,72.97196197509766,,
2001-10-12,72.64025115966797,,
2001-10-15,72.507568359375,,
2001-10-16,72.96533966064453,,
2001-10-17,71.41303253173828,,
2001-10-18,71.26042938232422,,
2001-10-19,71.21398162841797,,
2001-10-22,72.62037658691406,,
2001-10-23,72.24887084960938,,
2001-10-24,72.0564956665039,,
2001-10-25,73.35010528564453,,
2001-10-26,73.18424224853516,,
2001-10-29,71.28031921386719,,
2001-10-30,70.42457580566406,,
2001-10-31,70.18576049804688,,
2001-11-01,71.98348236083984,19.44,
2001-11-02,72.47441864013672,,
2001-11-05,73.42306518554688,,
2001-11-06,74.56407165527344,,
2001-11-07,74.46454620361328,,
2001-11-08,74.69673156738281,,
2001-11-09,74.7763442993164,,
2001-11-12,74.31861877441406,,
2001-11-13,75.9903335571289,,
2001-11-14,76.06328582763672,,
2001-11-15,76.2026138305664,,
2001-11-16,75.86428833007812,,
2001-11-19,76.7996597290039,,
2001-11-20,76.15618133544922,,
2001-11-21,75.65202331542969,,
2001-11-23,76.7399673461914,,
2001-11-26,76.90579223632812,,
2001-11-27,76.57410430908203,,
2001-11-28,75.18766784667969,,
2001-11-29,76.2026138305664,,
2001-11-30,75.65866088867188,,
2001-12-03,75.20755767822266,19.84,
2001-12-04,76.48124694824219,,
2001-12-05,77.88094329833984,,
2001-12-06,77.84117889404297,,
2001-12-07,77.32373046875,,
2001-12-10,75.87754821777344,,
2001-12-11,75.7249755859375,,
2001-12-12,75.81120300292969,,
2001-12-13,74.33853912353516,,
2001-12-14,75.0483169555664,,
2001-12-17,75.82452392578125,,
2001-12-18,76.27559661865234,,
2001-12-19,76.81292724609375,,
2001-12-20,76.0566635131836,,
2001-12-21,76.5179672241211,,
2001-12-24,76.37149810791016,,
2001-12-26,76.79087829589844,,
2001-12-27,77.25684356689453,,
2001-12-28,77.21692657470703,,
2001-12-31,76.08531188964844,,
2002-01-02,76.90408325195312,19.48,
2002-01-03,77.77607727050781,,
2002-01-04,78.2953109741211,,
2002-01-07,77.7427749633789,,
2002-01-08,77.56305694580078,,
2002-01-09,76.93067932128906,,
2002-01-10,77.2701644897461,,
2002-01-11,76.51131439208984,,
2002-01-14,76.03203582763672,,
2002-01-15,76.6511001586914,,
2002-01-16,75.10012817382812,,
2002-01-17,75.66593933105469,,
2002-01-18,75.31977081298828,,
2002-01-22,74.80055236816406,,
2002-01-23,75.37305450439453,,
2002-01-24,75.60601806640625,,
2002-01-25,75.58605194091797,,
2002-01-28,75.7923812866211,,
2002-01-29,73.40930938720703,,
2002-01-30,74.4677505493164,,
2002-01-31,75.33976745605469,,
2002-02-01,74.98695373535156,21.74,
2002-02-04,73.12309265136719,,
2002-02-05,72.6704330444336,,
2002-02-06,72.35757446289062,,
2002-02-07,71.9049072265625,,
2002-02-08,73.28285217285156,,
2002-02-11,74.18148803710938,,
2002-02-12,73.94853973388672,,
2002-02-13,74.73401641845703,,
2002-02-14,74.5942153930664,,
2002-02-15,73.81537628173828,,
2002-02-19,72.39751434326172,,
2002-02-20,73.61566925048828,,
2002-02-21,72.09130859375,,
2002-02-22,72.98331451416016,,
2002-02-25,74.18814086914062,,
2002-02-26,74.03502655029297,,
2002-02-27,74.3212661743164,,
2002-02-28,73.98845672607422,,
2002-03-01,75.71250915527344,26.31,
2002-03-04,77.05049896240234,,
2002-03-05,76.80421447753906,,
2002-03-06,77.7162094116211,,
2002-03-07,77.54975128173828,,
2002-03-08,77.87591552734375,,
2002-03-11,78.04234313964844,,
2002-03-12,77.9957504272461,,
2002-03-13,77.24354553222656,,
2002-03-14,77.13704681396484,,
2002-03-15,77.87203216552734,,
2002-03-18,77.88538360595703,,
2002-03-19,78.40611267089844,,
2002-03-20,76.93074035644531,,
2002-03-21,76.96412658691406,,
2002-03-22,76.79724884033203,,
2002-03-25,75.84261322021484,,
2002-03-26,76.28317260742188,,
2002-03-27,76.48351287841797,,
2002-03-28,76.45012664794922,,
2002-04-01,76.48351287841797,27.29,
2002-04-02,76.06291198730469,,
2002-04-03,75.52884674072266,,
2002-04-04,75.2151107788086,,
2002-04-05,75.22844696044922,,
2002-04-08,75.38867950439453,,
2002-04-09,74.86129760742188,,
2002-04-10,75.70912170410156,,
2002-04-11,73.8265609741211,,
2002-04-12,74.3806381225586,,
2002-04-15,73.81326293945312,,
2002-04-16,75.56893157958984,,
2002-04-17,75.40867614746094,,
2002-04-18,75.08157348632812,,
2002-04-19,75.35530090332031,,
2002-04-22,74.10028076171875,,
2002-04-23,73.7798080444336,,
2002-04-24,73.038818359375,,
2002-04-25,73.07888793945312,,
2002-04-26,71.69031524658203,,
2002-04-29,71.33650207519531,,
2002-04-30,72.00411224365234,,
2002-05-01,72.88522338867188,25.31,
2002-05-02,72.60491943359375,,
2002-05-03,71.8171615600586,,
2002-05-06,70.40858459472656,,
2002-05-07,70.1615982055664,,
2002-05-08,72.77179718017578,,
2002-05-09,71.9306640625,,
2002-05-10,70.57550048828125,,
2002-05-13,72.01074981689453,,
2002-05-14,73.57958221435547,,
2002-05-15,73.29249572753906,,
2002-05-16,73.67303466796875,,
2002-05-17,74.03350830078125,,
2002-05-20,73.23240661621094,,
2002-05-21,72.56485748291016,,
2002-05-22,72.72505187988281,,
2002-05-23,73.49945068359375,,
2002-05-24,72.55815124511719,,
2002-05-28,72.16431427001953,,
2002-05-29,71.63025665283203,,
2002-05-30,71.42996978759766,,
2002-05-31,71.57686614990234,,
2002-06-03,69.67427825927734,26.86,
2002-06-04,69.84783172607422,,
2002-06-05,70.50206756591797,,
2002-06-06,69.06680297851562,,
2002-06-07,68.9866714477539,,
2002-06-10,69.25370025634766,,
2002-06-11,68.06543731689453,,
2002-06-12,68.47930145263672,,
2002-06-13,67.79171752929688,,
2002-06-14,67.69160461425781,,
2002-06-17,69.50738525390625,,
2002-06-18,70.07483673095703,,
2002-06-19,68.43930053710938,,
2002-06-20,67.56474304199219,,
2002-06-21,66.50830078125,,
2002-06-24,66.8566665649414,,
2002-06-25,65.35607147216797,,
2002-06-26,65.46326446533203,,
2002-06-27,66.60881805419922,,
2002-06-28,66.2939224243164,,
2002-07-01,65.00106811523438,27.02,
2002-07-02,63.62100982666016,,
2002-07-03,63.98271179199219,,
2002-07-05,66.5284194946289,,
2002-07-08,65.6977310180664,,
2002-07-09,64.04307556152344,,
2002-07-10,61.71178817749024,,
2002-07-11,62.2142219543457,,
2002-07-12,61.53089904785156,,
2002-07-15,61.85917663574219,,
2002-07-16,60.66674423217773,,
2002-07-17,60.78732299804688,,
2002-07-18,58.81779861450195,,
2002-07-19,56.74777221679688,,
2002-07-22,55.06631851196289,,
2002-07-23,53.55902099609375,,
2002-07-24,56.75447463989258,,
2002-07-25,56.27214431762695,,
2002-07-26,57.343994140625,,
2002-07-29,60.13751220703125,,
2002-07-30,60.92129135131836,,
2002-07-31,61.06863784790039,,
2002-08-01,59.47431564331055,28.98,
2002-08-02,58.14117050170898,,
2002-08-05,56.11806488037109,,
2002-08-06,58.00718307495117,,
2002-08-07,59.01874923706055,,
2002-08-08,60.92797470092773,,
2002-08-09,61.15576934814453,,
2002-08-12,60.70694351196289,,
2002-08-13,59.60157775878906,,
2002-08-14,61.77875900268555,,
2002-08-15,62.6362419128418,,
2002-08-16,62.44868087768555,,
2002-08-19,63.90910339355469,,
2002-08-20,63.23248672485352,,
2002-08-21,64.14354705810547,,
2002-08-22,64.7665786743164,,
2002-08-23,63.373165130615234,,
2002-08-26,63.81528854370117,,
2002-08-27,63.07838821411133,,
2002-08-28,61.69838333129883,,
2002-08-29,61.72519302368164,,
2002-08-30,61.48402786254883,,
2002-09-03,59.13934326171875,30.45,
2002-09-04,59.98344039916992,,
2002-09-05,59.47431564331055,,
2002-09-06,60.29157638549805,,
2002-09-09,60.73371887207031,,
2002-09-10,61.430419921875,,
2002-09-11,61.04861831665039,,
2002-09-12,59.92313766479492,,
2002-09-13,60.070533752441406,,
2002-09-16,60.21792221069336,,
2002-09-17,58.83785629272461,,
2002-09-18,58.24836349487305,,
2002-09-19,56.74110794067383,,
2002-09-20,56.75990295410156,,
2002-09-23,56.29560470581055,,
2002-09-24,55.387184143066406,,
2002-09-25,56.75990295410156,,
2002-09-26,57.68854522705078,,
2002-09-27,55.68326950073242,,
2002-09-30,55.03727340698242,,
2002-10-01,57.68181991577149,27.22,
2002-10-02,55.952430725097656,,
2002-10-03,55.387184143066406,,
2002-10-04,54.37110137939453,,
2002-10-07,53.247337341308594,,
2002-10-08,54.08173370361328,,
2002-10-09,52.554229736328125,,
2002-10-10,54.2567024230957,,
2002-10-11,56.6320686340332,,
2002-10-14,56.94832611083984,,
2002-10-15,59.68706893920898,,
2002-10-16,58.24031066894531,,
2002-10-17,59.397705078125,,
2002-10-18,59.646705627441406,,
2002-10-21,60.67624282836914,,
2002-10-22,60.23884582519531,,
2002-10-23,60.69642639160156,,
2002-10-24,59.458282470703125,,
2002-10-25,60.69642639160156,,
2002-10-28,60.299415588378906,,
2002-10-29,59.599586486816406,,
2002-10-30,60.17829132080078,,
2002-10-31,59.56595993041992,,
2002-11-01,60.74357223510742,26.89,
2002-11-04,61.32224655151367,,
2002-11-05,61.80674362182617,,
2002-11-06,62.60750579833984,,
2002-11-07,61.07326126098633,,
2002-11-08,60.32633209228516,,
2002-11-11,59.39097595214844,,
2002-11-12,59.86202239990234,,
2002-11-13,59.92257308959961,,
2002-11-14,61.05308532714844,,
2002-11-15,61.50392150878906,,
2002-11-18,60.88483047485352,,
2002-11-19,60.80410003662109,,
2002-11-20,62.15665435791016,,
2002-11-21,63.31406784057617,,
2002-11-22,62.86320495605469,,
2002-11-25,62.90355682373047,,
2002-11-26,61.705848693847656,,
2002-11-27,63.441890716552734,,
2002-11-29,63.240013122558594,,
2002-12-02,63.34097671508789,31.2,
2002-12-03,62.49310302734375,,
2002-12-04,62.2104721069336,,
2002-12-05,61.52413177490234,,
2002-12-06,61.92787551879883,,
2002-12-09,60.22540283203125,,
2002-12-10,61.032901763916016,,
2002-12-11,61.08671188354492,,
2002-12-12,61.079986572265625,,
2002-12-13,60.11774826049805,,
2002-12-16,61.672142028808594,,
2002-12-17,61.133827209472656,,
2002-12-18,60.42727279663086,,
2002-12-19,59.99662780761719,,
2002-12-20,60.85268783569336,,
2002-12-23,60.87298202514648,,
2002-12-24,60.41992950439453,,
2002-12-26,60.44696044921875,,
2002-12-27,59.08774185180664,,
2002-12-30,59.58141708374024,,
2002-12-31,59.66257858276367,,
2003-01-02,61.58302688598633,33.51,
2003-01-03,61.7723388671875,,
2003-01-06,62.8610725402832,,
2003-01-07,62.70555877685547,,
2003-01-08,61.79939651489258,,
2003-01-09,62.759647369384766,,
2003-01-10,62.92869186401367,,
2003-01-13,62.90841674804688,,
2003-01-14,63.11127471923828,,
2003-01-15,62.48237991333008,,
2003-01-16,62.22540664672852,,
2003-01-17,61.305789947509766,,
2003-01-21,60.35227966308594,,
2003-01-22,59.62198257446289,,
2003-01-23,59.98714447021485,,
2003-01-24,58.41159439086914,,
2003-01-27,57.61363983154297,,
2003-01-28,58.039642333984375,,
2003-01-29,58.47917938232422,,
2003-01-30,57.09294128417969,,
2003-01-31,58.1951789855957,,
2003-02-03,58.31013488769531,36.6,
2003-02-04,57.73533630371094,,
2003-02-05,57.37692642211914,,
2003-02-06,57.10647201538086,,
2003-02-07,56.40995407104492,,
2003-02-10,56.80892562866211,,
2003-02-11,56.41671752929688,,
2003-02-12,55.517364501953125,,
2003-02-13,55.6864013671875,,
2003-02-14,56.90361785888672,,
2003-02-18,57.904396057128906,,
2003-02-19,57.60009765625,,
2003-02-20,57.02531051635742,,
2003-02-21,57.60009765625,,
2003-02-24,56.66691970825195,,
2003-02-25,57.11999130249024,,
2003-02-26,56.28824615478516,,
2003-02-27,57.03207778930664,,
2003-02-28,57.41074752807617,,
2003-03-03,56.86305236816406,31.04,
2003-03-04,55.95687103271485,,
2003-03-05,56.430274963378906,,
2003-03-06,55.95687103271485,,
2003-03-07,56.34235000610352,,
2003-03-10,54.98988342285156,,
2003-03-11,54.44893646240234,,
2003-03-12,54.81409454345703,,
2003-03-13,56.70750427246094,,
2003-03-14,56.89005279541016,,
2003-03-17,58.68206024169922,,
2003-03-18,59.02695083618164,,
2003-03-19,59.48001480102539,,
2003-03-20,59.60846328735352,,
2003-03-21,60.88080978393555,,
2003-03-24,58.85757446289063,,
2003-03-25,59.42109680175781,,
2003-03-26,59.12234878540039,,
2003-03-27,59.16985702514648,,
2003-03-28,58.87111282348633,,
2003-03-31,57.53361892700195,,
2003-04-01,58.416263580322266,25.8,
2003-04-02,59.82841491699219,,
2003-04-03,59.543270111083984,,
2003-04-04,59.89633941650391,,
2003-04-07,59.78091812133789,,
2003-04-08,59.8759765625,,
2003-04-09,59.08842086791992,,
2003-04-10,59.41431427001953,,
2003-04-11,59.16985702514648,,
2003-04-14,60.391971588134766,,
2003-04-15,60.95548629760742,,
2003-04-16,59.91670608520508,,
2003-04-17,60.80610656738281,,
2003-04-21,60.86726760864258,,
2003-04-22,62.01462936401367,,
2003-04-23,62.5849723815918,,
2003-04-24,62.02819061279297,,
2003-04-25,61.26100158691406,,
2003-04-28,62.32014846801758,,
2003-04-29,62.53744125366211,,
2003-04-30,62.4016227722168,,
2003-05-01,62.39484786987305,29.56,
2003-05-02,63.28425216674805,,
2003-05-05,63.16204071044922,,
2003-05-06,63.75953674316406,,
2003-05-07,63.40645217895508,,
2003-05-08,62.76826477050781,,
2003-05-09,63.637306213378906,,
2003-05-12,64.4181137084961,,
2003-05-13,64.30265808105469,,
2003-05-14,64.16688537597656,,
2003-05-15,64.57424926757812,,
2003-05-16,64.41133880615234,,
2003-05-19,62.90406799316406,,
2003-05-20,62.77503967285156,,
2003-05-21,62.90406799316406,,
2003-05-22,63.52867889404297,,
2003-05-23,63.65768051147461,,
2003-05-27,64.77114868164062,,
2003-05-28,64.95447540283203,,
2003-05-29,64.78475952148438,,
2003-05-30,65.8235092163086,,
2003-06-02,66.09508514404297,30.19,
2003-06-03,66.3666763305664,,
2003-06-04,67.32398223876953,,
2003-06-05,67.65664672851562,,
2003-06-06,67.391845703125,,
2003-06-09,66.7061767578125,,
2003-06-10,67.38507843017578,,
2003-06-11,68.09796142578125,,
2003-06-12,68.30842590332031,,
2003-06-13,67.59555053710938,,
2003-06-16,69.0213623046875,,
2003-06-17,69.0213623046875,,
2003-06-18,68.9602279663086,,
2003-06-19,67.90787506103516,,
2003-06-20,67.7579345703125,,
2003-06-23,67.06291198730469,,
2003-06-24,67.1310806274414,,
2003-06-25,66.45648956298828,,
2003-06-26,67.32186126708984,,
2003-06-27,66.54507446289062,,
2003-06-30,66.52461242675781,,
2003-07-01,67.13787841796875,30.54,
2003-07-02,67.98281860351562,,
2003-07-03,67.28096008300781,,
2003-07-07,68.61646270751953,,
2003-07-08,68.92316436767578,,
2003-07-09,68.5347671508789,,
2003-07-10,67.66254425048828,,
2003-07-11,68.3030776977539,,
2003-07-14,68.63697052001953,,
2003-07-15,68.4870376586914,,
2003-07-16,68.08501434326172,,
2003-07-17,67.11744689941406,,
2003-07-18,67.80564880371094,,
2003-07-21,66.96749877929688,,
2003-07-22,67.57398223876953,,
2003-07-23,67.62167358398438,,
2003-07-24,67.11067199707031,,
2003-07-25,68.29624938964844,,
2003-07-28,68.04411315917969,,
2003-07-29,67.73069763183594,,
2003-07-30,67.56717681884766,,
2003-07-31,67.72389221191406,,
2003-08-01,67.12425231933594,31.57,
2003-08-04,67.12425231933594,,
2003-08-05,65.70012664794922,,
2003-08-06,66.08174133300781,,
2003-08-07,66.7767562866211,,
2003-08-08,66.96749877929688,,
2003-08-11,67.21965026855469,,
2003-08-12,67.83293914794922,,
2003-08-13,67.48540496826172,,
2003-08-14,67.66934204101562,,
2003-08-15,67.88059997558594,,
2003-08-18,68.46658325195312,,
2003-08-19,68.72554779052734,,
2003-08-20,68.4461669921875,,
2003-08-21,68.66419982910156,,
2003-08-22,67.98281860351562,,
2003-08-25,68.09185028076172,,
2003-08-26,68.21449279785156,,
2003-08-27,68.23494720458984,,
2003-08-28,68.65737915039062,,
2003-08-29,69.1207504272461,,
2003-09-02,70.0474624633789,29.2,
2003-09-03,70.42903900146484,,
2003-09-04,70.46309661865234,,
2003-09-05,70.06787872314453,,
2003-09-08,70.6470718383789,,
2003-09-09,70.1837158203125,,
2003-09-10,69.47509002685547,,
2003-09-11,69.6794662475586,,
2003-09-12,69.8089599609375,,
2003-09-15,69.56366729736328,,
2003-09-16,70.57894897460938,,
2003-09-17,70.44263458251953,,
2003-09-18,71.27396392822266,,
2003-09-19,70.91143035888672,,
2003-09-22,70.14533233642578,,
2003-09-23,70.41212463378906,,
2003-09-24,69.16038513183594,,
2003-09-25,68.5926513671875,,
2003-09-26,68.36692810058594,,
2003-09-29,69.0372314453125,,
2003-09-30,68.36692810058594,,
2003-10-01,69.82386779785156,29.11,
2003-10-02,70.07695007324219,,
2003-10-03,70.71991729736328,,
2003-10-06,71.04139709472656,,
2003-10-07,71.31501007080078,,
2003-10-08,71.13716125488281,,
2003-10-09,71.32867431640625,,
2003-10-10,71.52702331542969,,
2003-10-13,71.75279998779297,,
2003-10-14,72.005859375,,
2003-10-15,71.8143310546875,,
2003-10-16,72.10160064697266,,
2003-10-17,71.31501007080078,,
2003-10-20,71.84851837158203,,
2003-10-21,71.72537994384766,,
2003-10-22,70.82251739501953,,
2003-10-23,70.69258117675781,,
2003-10-24,70.84986877441406,,
2003-10-27,70.8840560913086,,
2003-10-28,71.84851837158203,,
2003-10-29,71.9443130493164,,
2003-10-30,72.09476470947266,,
2003-10-31,72.02638244628906,,
2003-11-03,72.49835968017578,30.41,
2003-11-04,72.34100341796875,,
2003-11-05,72.39575958251953,,
2003-11-06,72.77877044677734,,
2003-11-07,72.2384033203125,,
2003-11-10,71.9443130493164,,
2003-11-11,71.92375183105469,,
2003-11-12,72.73089599609375,,
2003-11-13,72.75143432617188,,
2003-11-14,72.13581085205078,,
2003-11-17,71.77327728271484,,
2003-11-18,71.02774047851562,,
2003-11-19,71.62964630126953,,
2003-11-20,70.98667907714844,,
2003-11-21,71.28081512451172,,
2003-11-24,72.22469329833984,,
2003-11-25,72.49835968017578,,
2003-11-26,72.75824737548828,,
2003-11-28,72.81298065185547,,
2003-12-01,73.59959411621094,32.52,
2003-12-02,73.41490173339844,,
2003-12-03,73.29862213134766,,
2003-12-04,73.59959411621094,,
2003-12-05,73.08663177490234,,
2003-12-08,73.57905578613281,,
2003-12-09,73.01136016845703,,
2003-12-10,73.00453186035156,,
2003-12-11,73.82530975341797,,
2003-12-12,73.96894073486328,,
2003-12-15,73.59959411621094,,
2003-12-16,73.9826431274414,,
2003-12-17,74.21522521972656,,
2003-12-18,75.04971313476562,,
2003-12-19,74.84075164794922,,
2003-12-22,75.36308288574219,,
2003-12-23,75.41120147705078,,
2003-12-24,75.33560943603516,,
2003-12-26,75.39055633544922,,
2003-12-29,76.3939208984375,,
2003-12-30,76.40769958496094,,
2003-12-31,76.47640991210938,,
2004-01-02,76.44207000732422,,
2004-01-05,77.2736587524414,33.05,
2004-01-06,77.3492202758789,,
2004-01-07,77.6103744506836,,
2004-01-08,77.91960906982422,,
2004-01-09,77.23921203613281,,
2004-01-12,77.8096694946289,,
2004-01-13,77.35607147216797,,
2004-01-14,78.00212860107422,,
2004-01-15,78.19451141357422,,
2004-01-16,78.50377655029297,,
2004-01-20,78.4831314086914,,
2004-01-21,79.1017074584961,,
2004-01-22,78.89551544189453,,
2004-01-23,78.64119720458984,,
2004-01-26,79.63085174560547,,
2004-01-27,78.81304168701172,,
2004-01-28,77.91272735595703,,
2004-01-29,77.98833465576172,,
2004-01-30,77.98833465576172,,
2004-02-02,78.32508087158203,36.16,
2004-02-03,78.19451141357422,,
2004-02-04,77.55537414550781,,
2004-02-05,77.78218841552734,,
2004-02-06,78.65496826171875,,
2004-02-09,78.67558288574219,,
2004-02-10,78.92984008789062,,
2004-02-11,79.76829528808594,,
2004-02-12,79.47967529296875,,
2004-02-13,79.122314453125,,
2004-02-17,79.83705139160156,,
2004-02-18,79.486572265625,,
2004-02-19,79.1910400390625,,
2004-02-20,78.95048522949219,,
2004-02-23,78.75120544433594,,
2004-02-24,78.61376190185547,,
2004-02-25,78.94364166259766,,
2004-02-26,78.99172973632812,,
2004-02-27,79.04668426513672,,
2004-03-01,79.83013153076172,35.76,
2004-03-02,79.36284637451172,,
2004-03-03,79.50717163085938,,
2004-03-04,79.71331787109375,,
2004-03-05,79.9813461303711,,
2004-03-08,79.0054702758789,,
2004-03-09,78.68934631347656,,
2004-03-10,77.36985778808594,,
